Deck size,Moves,Variant,Rank1,Rank2,Winner
40,216,0,87,32,1
40,154,0,56,60,0
40,78,0,44,75,1
40,354,0,45,70,1
40,234,0,60,59,1
40,104,0,58,60,0
40,570,0,49,67,0
40,220,0,29,87,1
40,518,0,76,43,0
40,256,0,53,67,0
40,120,0,58,60,1
40,52,0,72,48,1
40,116,0,65,54,1
40,126,0,37,79,0
40,486,0,49,69,0
40,154,0,58,58,0
40,418,0,54,64,0
40,162,0,52,64,0
40,204,0,67,50,1
40,140,0,71,48,0
40,114,0,70,46,1
40,224,0,71,48,1
40,150,0,60,58,0
40,750,0,59,59,0
40,114,0,41,79,1
40,46,0,98,24,1
40,94,0,68,51,1
40,86,0,70,47,1
40,798,0,37,82,1
40,304,0,51,67,1
40,86,0,89,30,1
40,226,0,86,34,1
40,98,0,42,77,0
40,96,0,93,25,1
40,154,0,54,63,0
40,408,0,94,26,0
40,40,0,34,84,0
40,352,0,65,53,1
40,236,0,60,59,0
40,138,0,38,78,1
40,124,0,62,53,1
40,294,0,58,60,1
40,142,0,59,60,1
40,448,0,29,90,1
40,50,0,87,29,1
40,148,0,59,58,1
40,356,0,51,68,0
40,134,0,71,45,0
40,78,0,73,46,1
40,168,0,57,62,1
40,206,0,70,47,0
40,98,0,42,79,1
40,180,0,41,76,1
40,120,0,66,53,0
40,204,0,42,77,1
40,118,0,76,42,1
40,68,0,25,91,0
40,420,0,58,59,0
40,72,0,36,81,0
40,236,0,60,59,0
40,190,0,71,47,1
40,96,0,30,89,0
40,78,0,19,98,0
40,46,0,90,31,1
40,50,0,32,86,0
40,76,0,68,50,0
40,350,0,32,84,1
40,206,0,49,66,0
40,68,0,34,86,0
40,56,0,25,90,0
40,84,0,44,76,0
40,116,0,69,48,0
40,56,0,37,80,0
40,176,0,61,57,0
40,146,0,53,61,1
40,38,0,99,22,1
40,104,0,46,72,0
40,102,0,65,54,1
40,176,0,48,70,0
40,74,0,29,88,0
40,66,0,63,55,1
40,68,0,74,43,1
40,112,0,64,55,1
40,372,0,38,79,0
40,158,0,49,70,0
40,292,0,58,58,0
40,892,0,67,51,0
40,508,0,72,47,0
40,214,0,56,61,0
40,276,0,91,29,1
40,58,0,71,47,0
40,242,0,47,71,0
40,166,0,66,51,0
40,210,0,49,67,1
40,298,0,77,42,0
40,132,0,75,42,1
40,62,0,32,85,0
40,32,0,48,70,0
40,108,0,67,52,1
40,80,0,89,29,1
40,182,0,59,58,1
40,282,0,49,67,0
40,136,0,67,54,1
40,110,0,98,20,1
40,406,0,49,68,1
40,96,0,66,52,1
40,148,0,56,61,0
40,52,0,55,63,0
40,144,0,44,76,0
40,156,0,67,50,0
40,366,0,53,66,0
40,84,0,61,57,1
40,210,0,50,68,0
40,120,0,77,43,1
40,114,0,70,47,1
40,78,0,76,41,1
40,106,0,53,66,0
40,194,0,70,51,1
40,180,0,51,66,1
40,184,0,60,59,1
40,98,0,37,79,1
40,84,0,55,63,0
40,112,0,55,65,1
40,246,0,54,61,0
40,180,0,42,77,0
40,148,0,57,61,0
40,98,0,46,74,0
40,36,0,81,39,1
40,156,0,60,58,1
40,342,0,39,80,1
40,176,0,36,82,1
40,470,0,50,70,0
40,84,0,69,47,1
40,52,0,62,57,1
40,44,0,25,90,0
40,64,0,51,66,0
40,468,0,51,67,0
40,170,0,65,54,1
40,120,0,83,35,1
40,102,0,42,75,1
40,54,0,76,42,1
40,62,0,21,97,0
40,100,0,81,38,1
40,112,0,71,46,0
40,72,0,66,50,1
40,272,0,80,38,0
40,74,0,42,73,0
40,58,0,42,76,0
40,522,0,67,50,0
40,286,0,49,69,1
40,190,0,63,54,0
40,182,0,55,62,0
40,118,0,80,37,1
40,86,0,42,78,1
40,104,0,55,64,0
40,66,0,30,87,0
40,130,0,66,52,1
40,184,0,71,48,0
40,282,0,52,65,0
40,194,0,68,48,1
40,66,0,38,80,0
40,488,0,66,51,1
40,206,0,85,33,1
40,296,0,59,58,1
40,102,0,45,72,0
40,60,0,53,63,0
40,74,0,85,34,1
40,126,0,46,73,1
40,90,0,69,46,1
40,68,0,42,77,0
40,300,0,92,24,1
40,322,0,62,56,0
40,204,0,52,65,0
40,132,0,56,61,0
40,172,0,64,53,1
40,44,0,39,79,0
40,86,0,49,67,1
40,238,0,80,39,1
40,330,0,77,42,0
40,86,0,68,52,1
40,50,0,61,57,1
40,310,0,49,68,0
40,402,0,46,72,0
40,328,0,58,60,0
40,90,0,71,46,1
40,164,0,70,47,1
40,90,0,70,49,0
40,106,0,67,51,0
40,72,0,62,59,1
40,382,0,72,46,0
40,206,0,51,66,0
40,60,0,66,50,1
40,90,0,34,81,0
40,326,0,93,25,1
40,196,0,64,55,1
40,390,0,54,64,0
40,222,0,47,70,0
40,46,0,75,41,1
40,80,0,60,61,0
40,214,0,54,62,0
40,76,0,32,87,0
40,344,0,40,79,0
40,116,0,72,46,1
40,82,0,55,63,0
40,290,0,47,69,0
40,74,0,44,74,0
40,84,0,50,71,1
40,66,0,88,29,1
40,462,0,55,63,1
40,238,0,50,68,1
40,240,0,58,60,0
40,174,0,43,75,0
40,64,0,61,58,1
40,278,0,64,54,1
40,148,0,43,77,0
40,84,0,77,44,0
40,182,0,60,58,1
40,552,0,29,89,0
40,162,0,58,57,1
40,578,0,63,55,0
40,102,0,62,55,1
40,158,0,49,66,1
40,226,0,46,71,1
40,326,0,50,68,1
40,202,0,72,47,0
40,158,0,42,75,1
40,146,0,45,74,0
40,44,0,32,85,0
40,258,0,68,49,1
40,258,0,94,25,0
40,190,0,50,70,0
40,118,0,47,71,1
40,28,0,92,24,1
40,360,0,78,40,1
40,226,0,38,81,1
40,44,0,62,57,1
40,422,0,69,49,1
40,72,0,42,74,0
40,82,0,45,72,0
40,66,0,49,66,1
40,276,0,65,54,1
40,242,0,46,69,1
40,174,0,66,50,0
40,342,0,33,83,0
40,384,0,25,93,1
40,122,0,50,67,0
40,72,0,65,52,1
40,516,0,65,51,1
40,64,0,75,41,1
40,146,0,70,48,1
40,322,0,35,84,0
40,122,0,56,63,0
40,206,0,76,40,1
40,114,0,54,64,0
40,290,0,52,69,0
40,46,0,41,78,0
40,74,0,80,40,1
40,228,0,64,54,1
40,102,0,61,56,1
40,304,0,42,77,0
40,80,0,78,37,1
40,184,0,48,70,0
40,124,0,84,37,0
40,384,0,54,64,1
40,64,0,25,94,0
40,78,0,37,79,0
40,452,0,74,46,0
40,116,0,65,51,0
40,248,0,31,88,0
40,172,0,67,51,0
40,62,0,94,25,1
40,142,0,45,69,0
40,140,0,41,74,0
40,74,0,45,71,0
40,368,0,53,63,0
40,100,0,46,72,0
40,174,0,74,45,1
40,50,0,87,33,1
40,344,0,96,25,1
40,98,0,64,56,1
40,430,0,67,54,0
40,150,0,59,57,0
40,294,0,84,34,1
40,306,0,47,71,0
40,84,0,65,54,1
40,60,0,78,42,1
40,174,0,83,33,1
40,98,0,33,86,0
40,242,0,75,42,1
40,116,0,37,80,0
40,120,0,54,62,1
40,234,0,40,79,1
40,86,0,73,46,1
40,108,0,32,86,0
40,162,0,82,38,0
40,140,0,46,72,1
40,60,0,45,69,0
40,94,0,39,81,0
40,62,0,52,66,0
40,152,0,50,68,1
40,140,0,54,63,1
40,166,0,54,61,0
40,588,0,57,59,0
40,96,0,58,62,1
40,84,0,50,66,0
40,168,0,16,101,0
40,48,0,29,86,0
40,168,0,32,87,1
40,78,0,77,42,1
40,258,0,55,63,1
40,66,0,41,79,0
40,176,0,63,55,0
40,50,0,57,61,0
40,158,0,70,45,1
40,102,0,56,63,1
40,116,0,65,53,1
40,112,0,68,50,1
40,494,0,38,78,1
40,414,0,63,55,1
40,32,0,12,108,0
40,146,0,47,74,0
40,372,0,25,90,0
40,220,0,80,38,0
40,124,0,71,46,0
40,126,0,60,57,1
40,328,0,63,55,1
40,256,0,26,93,0
40,242,0,70,49,1
40,84,0,32,83,0
40,244,0,41,77,0
40,408,0,81,37,1
40,88,0,55,63,1
40,284,0,77,42,0
40,190,0,55,63,0
40,178,0,44,73,0
40,118,0,85,33,0
40,232,0,83,34,1
40,164,0,64,53,0
40,80,0,79,39,1
40,172,0,74,43,1
40,472,0,56,59,1
40,434,0,69,50,1
40,176,0,54,61,0
40,66,0,71,47,1
40,282,0,39,80,1
40,104,0,97,21,1
40,78,0,66,51,1
40,50,0,34,88,0
40,164,0,39,79,0
40,62,0,26,93,0
40,48,0,90,27,1
40,362,0,64,53,0
40,200,0,52,67,0
40,702,0,45,74,1
40,200,0,64,52,0
40,156,0,51,66,0
40,192,0,42,75,1
40,30,0,18,103,0
40,168,0,30,87,1
40,134,0,85,34,1
40,148,0,58,63,0
40,72,0,81,39,1
40,112,0,91,26,1
40,270,0,73,47,1
40,138,0,45,75,0
40,140,0,59,60,1
40,136,0,62,57,1
40,78,0,41,75,0
40,496,0,64,55,0
40,164,0,79,40,0
40,276,0,48,71,0
40,70,0,91,24,1
40,64,0,49,67,0
40,266,0,49,67,1
40,52,0,73,45,0
40,264,0,82,37,1
40,60,0,25,93,0
40,62,0,39,80,0
40,56,0,17,102,0
40,324,0,59,58,0
40,98,0,59,60,0
40,238,0,20,100,0
40,80,0,83,36,1
40,184,0,70,47,1
40,84,0,52,66,0
40,238,0,83,35,0
40,130,0,74,45,1
40,162,0,73,46,1
40,174,0,49,68,0
40,140,0,62,55,1
40,290,0,73,46,1
40,124,0,97,21,1
40,54,0,60,57,1
40,226,0,85,35,1
40,170,0,72,45,1
40,406,0,60,57,0
40,500,0,50,67,1
40,136,0,73,45,1
40,248,0,46,74,0
40,70,0,99,17,1
40,162,0,54,65,0
40,62,0,68,50,1
40,140,0,52,66,0
40,164,0,57,59,0
40,122,0,84,32,1
40,120,0,86,32,1
40,344,0,91,29,0
40,92,0,39,81,1
40,156,0,56,62,1
40,138,0,52,64,1
40,254,0,94,25,1
40,246,0,72,48,1
40,64,0,72,45,1
40,146,0,63,54,0
40,88,0,40,75,0
40,86,0,66,49,1
40,76,0,30,93,0
40,178,0,63,55,1
40,666,0,63,57,0
40,230,0,73,46,0
40,372,0,49,68,1
40,206,0,65,53,1
40,156,0,42,75,0
40,248,0,58,61,0
40,72,0,76,43,1
40,114,0,66,51,1
40,230,0,53,64,1
40,46,0,90,28,1
40,230,0,65,56,0
40,258,0,60,58,0
40,256,0,33,84,0
40,146,0,54,66,0
40,100,0,43,74,0
40,150,0,52,65,1
40,52,0,40,77,0
40,114,0,50,67,0
40,142,0,63,54,1
40,664,0,63,55,1
40,232,0,56,62,0
40,114,0,71,47,1
40,58,0,38,78,0
40,96,0,56,63,0
40,146,0,62,56,1
40,144,0,48,70,1
40,100,0,48,70,0
40,98,0,71,45,1
40,68,0,82,36,1
40,502,0,66,50,1
40,80,0,52,67,0
40,122,0,65,54,1
40,72,0,96,23,1
40,258,0,30,85,1
40,100,0,52,68,1
40,294,0,51,68,1
40,182,0,61,57,1
40,164,0,55,64,0
40,90,0,52,66,0
40,162,0,50,71,1
40,212,0,46,71,1
40,114,0,51,66,1
40,142,0,68,50,1
40,136,0,50,67,0
40,104,0,66,50,0
40,200,0,46,70,1
40,480,0,31,88,0
40,164,0,39,77,1
40,250,0,37,80,0
40,66,0,86,33,1
40,174,0,76,42,1
40,102,0,52,63,1
40,128,0,87,30,0
40,88,0,63,55,0
40,70,0,25,92,0
40,62,0,58,58,1
40,200,0,72,48,0
40,114,0,89,29,0
40,284,0,68,50,0
40,244,0,59,58,1
40,210,0,57,57,1
40,150,0,39,81,0
40,78,0,96,23,1
40,162,0,46,71,1
40,90,0,48,71,1
40,402,0,67,50,1
40,50,0,58,56,0
40,46,0,53,63,0
40,224,0,55,61,0
40,94,0,72,47,1
40,118,0,53,64,1
40,156,0,42,75,0
40,96,0,59,60,0
40,98,0,30,89,0
40,86,0,70,47,1
40,68,0,78,37,1
40,128,0,51,68,0
40,186,0,69,48,0
40,186,0,65,52,0
40,512,0,78,42,0
40,74,0,30,89,0
40,104,0,41,77,0
40,222,0,31,89,1
40,726,0,51,66,0
40,264,0,43,76,0
40,64,0,25,93,0
40,124,0,77,38,1
40,148,0,39,78,0
40,150,0,38,80,1
40,52,0,104,16,1
40,96,0,62,55,1
40,146,0,64,54,0
40,118,0,74,46,1
40,176,0,50,66,0
40,308,0,62,57,0
40,184,0,68,51,1
40,88,0,53,64,0
40,702,0,34,85,0
40,30,0,81,37,1
40,114,0,72,45,0
40,284,0,66,50,0
40,170,0,60,59,1
40,198,0,51,66,1
40,56,0,41,75,0
40,92,0,38,81,1
40,288,0,48,68,0
40,90,0,36,78,0
40,122,0,88,34,1
40,450,0,36,84,0
40,348,0,50,68,1
40,336,0,54,63,1
40,198,0,28,89,1
40,526,0,63,55,0
40,50,0,48,71,0
40,102,0,50,67,1
40,308,0,64,52,1
40,138,0,73,47,1
40,58,0,87,29,1
40,64,0,89,28,1
40,130,0,74,41,1
40,70,0,36,83,0
40,192,0,51,67,0
40,308,0,66,50,1
40,274,0,51,69,1
40,78,0,54,65,0
40,140,0,51,68,1
40,176,0,45,72,0
40,210,0,76,42,1
40,90,0,72,45,1
40,312,0,63,55,1
40,144,0,70,46,0
40,90,0,43,76,0
40,156,0,68,49,1
40,64,0,69,48,1
40,142,0,62,55,1
40,178,0,54,61,1
40,356,0,63,56,1
40,270,0,49,67,0
40,334,0,47,69,1
40,124,0,58,60,1
40,70,0,21,97,0
40,650,0,42,76,1
40,414,0,67,50,0
40,68,0,60,59,1
40,134,0,68,50,1
40,106,0,70,47,1
40,176,0,25,94,1
40,28,0,25,94,0
40,90,0,37,81,0
40,296,0,68,49,0
40,74,0,48,72,0
40,226,0,50,68,1
40,150,0,30,90,0
40,52,0,85,32,1
40,200,0,63,54,1
40,104,0,63,55,1
40,28,0,29,90,0
40,30,0,47,70,0
40,174,0,63,57,1
40,236,0,44,77,0
40,86,0,46,71,0
40,68,0,16,103,0
40,234,0,55,62,1
40,82,0,58,62,1
40,278,0,76,44,1
40,428,0,52,66,0
40,140,0,70,51,0
40,126,0,63,55,0
40,122,0,51,69,1
40,34,0,25,93,0
40,272,0,69,50,0
40,120,0,55,62,0
40,126,0,33,86,0
40,468,0,45,74,1
40,176,0,71,46,1
40,98,0,78,41,1
40,72,0,53,61,0
40,84,0,61,59,1
40,146,0,42,75,0
40,196,0,85,33,0
40,174,0,72,46,1
40,386,0,58,57,0
40,56,0,56,63,0
40,64,0,70,49,1
40,48,0,51,66,0
40,162,0,49,68,0
40,94,0,36,82,0
40,104,0,64,54,1
40,478,0,48,70,1
40,434,0,90,30,1
40,246,0,59,57,1
40,340,0,74,45,0
40,158,0,67,52,0
40,124,0,67,50,0
40,652,0,61,56,0
40,214,0,51,65,0
40,266,0,66,52,0
40,52,0,42,76,0
40,310,0,36,79,0
40,228,0,71,47,0
40,198,0,42,75,0
40,240,0,38,79,1
40,52,0,78,40,1
40,92,0,50,69,0
40,46,0,79,39,1
40,132,0,69,50,1
40,62,0,92,26,1
40,154,0,70,45,0
40,138,0,63,54,0
40,74,0,68,49,0
40,50,0,66,52,1
40,220,0,55,62,0
40,382,0,55,66,1
40,236,0,71,46,0
40,370,0,59,59,1
40,234,0,87,29,0
40,54,0,83,34,1
40,94,0,63,55,0
40,592,0,61,58,1
40,30,0,65,54,0
40,624,0,49,71,1
40,72,0,100,18,1
40,152,0,50,67,1
40,446,0,30,91,1
40,366,0,42,77,0
40,76,0,42,76,1
40,336,0,45,71,0
40,98,0,52,68,0
40,206,0,78,39,1
40,32,0,101,19,1
40,232,0,37,79,0
40,302,0,50,69,1
40,382,0,70,46,0
40,40,0,64,54,1
40,164,0,53,66,1
40,86,0,34,84,0
40,316,0,67,50,0
40,206,0,38,82,0
40,350,0,70,46,1
40,172,0,72,45,0
40,202,0,70,48,0
40,94,0,42,76,0
40,48,0,77,42,1
40,810,0,75,42,0
40,172,0,54,65,1
40,56,0,45,72,0
40,186,0,66,50,0
40,58,0,79,39,1
40,220,0,62,54,0
40,164,0,46,73,0
40,316,0,58,61,0
40,342,0,84,35,0
40,554,0,27,95,0
40,380,0,61,56,1
40,216,0,46,70,0
40,210,0,70,48,1
40,542,0,75,44,0
40,164,0,57,60,1
40,126,0,74,43,1
40,62,0,84,32,1
40,48,0,23,96,0
40,350,0,55,61,0
40,340,0,63,55,0
40,266,0,40,75,1
40,402,0,63,55,1
40,50,0,97,22,1
40,142,0,73,45,0
40,90,0,49,68,1
40,226,0,50,68,1
40,96,0,61,60,0
40,412,0,34,84,0
40,36,0,32,86,0
40,240,0,41,76,0
40,78,0,70,46,1
40,60,0,87,28,1
40,82,0,53,60,0
40,72,0,92,24,1
40,80,0,48,70,1
40,60,0,88,30,1
40,202,0,38,78,0
40,254,0,65,49,1
40,166,0,74,46,1
40,194,0,53,67,1
40,98,0,79,38,1
40,96,0,84,35,1
40,218,0,60,58,1
40,142,0,65,56,1
40,52,0,90,25,1
40,446,0,47,71,1
40,60,0,43,73,0
40,64,0,44,76,0
40,132,0,70,46,1
40,112,0,61,59,0
40,402,0,61,55,1
40,94,0,82,33,1
40,94,0,81,38,1
40,332,0,65,51,0
40,308,0,58,59,0
40,172,0,50,68,0
40,62,0,71,46,1
40,176,0,46,72,0
40,72,0,66,52,1
40,164,0,81,39,0
40,70,0,66,53,1
40,404,0,70,50,1
40,166,0,51,65,0
40,194,0,58,59,0
40,122,0,54,61,0
40,286,0,59,60,0
40,112,0,38,79,0
40,244,0,42,75,1
40,128,0,50,66,0
40,220,0,78,39,1
40,402,0,50,68,1
40,118,0,48,69,0
40,114,0,57,62,1
40,152,0,59,59,0
40,184,0,50,68,0
40,288,0,53,66,0
40,104,0,56,63,0
40,922,0,71,50,0
40,62,0,79,37,1
40,142,0,53,64,0
40,44,0,77,42,1
40,102,0,46,69,0
40,84,0,70,49,0
40,44,0,28,92,0
40,258,0,63,55,0
40,284,0,87,29,0
40,122,0,51,65,1
40,154,0,49,70,0
40,172,0,84,34,0
40,118,0,34,85,0
40,114,0,53,66,0
40,198,0,54,62,1
40,102,0,55,63,1
40,76,0,84,33,1
40,738,0,82,34,0
40,156,0,38,79,0
40,50,0,53,67,0
40,142,0,62,53,0
40,128,0,50,65,0
40,198,0,60,59,0
40,378,0,56,63,1
40,528,0,60,57,0
40,124,0,52,67,0
40,46,0,30,88,0
40,186,0,63,54,1
40,216,0,52,65,1
40,260,0,47,73,0
40,136,0,60,59,1
40,196,0,48,71,1
40,302,0,39,82,0
40,194,0,34,85,0
40,78,0,64,54,0
40,140,0,77,41,1
40,336,0,57,59,0
40,42,0,106,12,1
40,166,0,55,65,1
40,488,0,46,73,1
40,102,0,55,63,1
40,326,0,60,60,0
40,158,0,68,50,0
40,80,0,76,43,1
40,160,0,51,66,0
40,830,0,56,59,1
40,114,0,56,63,0
40,202,0,71,49,0
40,54,0,93,27,1
40,142,0,67,53,1
40,506,0,55,63,0
40,138,0,81,37,1
40,222,0,71,45,0
40,144,0,41,81,0
40,50,0,36,85,0
40,110,0,50,64,0
40,60,0,72,45,1
40,342,0,41,74,0
40,74,0,46,71,0
40,200,0,51,67,1
40,620,0,71,48,1
40,480,0,63,53,1
40,400,0,62,55,0
40,190,0,42,76,1
40,214,0,53,67,0
40,506,0,66,52,1
40,318,0,60,57,1
40,72,0,23,95,0
40,230,0,52,64,0
40,204,0,74,42,0
40,94,0,40,79,0
40,670,0,67,54,0
40,84,0,86,35,1
40,194,0,38,79,0
40,452,0,54,63,1
40,222,0,46,71,1
40,168,0,53,65,1
40,162,0,66,51,1
40,44,0,102,19,1
40,186,0,63,52,0
40,274,0,59,58,0
40,512,0,81,39,1
40,174,0,64,54,1
40,490,0,80,36,1
40,90,0,61,57,1
40,70,0,71,46,1
40,400,0,48,67,1
40,250,0,35,84,0
40,212,0,68,48,0
40,78,0,62,55,1
40,382,0,41,76,1
40,58,0,36,83,0
40,1452,0,78,40,0
40,52,0,49,68,0
40,32,0,86,31,1
40,414,0,79,39,1
40,212,0,79,39,1
40,202,0,94,26,1
40,150,0,63,54,1
40,84,0,69,50,1
40,244,0,48,69,1
40,130,0,51,68,1
40,60,0,92,26,1
40,198,0,76,45,0
40,154,0,62,55,0
40,148,0,66,52,1
40,508,0,47,68,1
40,44,0,42,75,0
40,498,0,32,89,1
40,58,0,97,21,1
40,172,0,13,107,0
40,64,0,50,68,1
40,74,0,76,44,1
40,202,0,75,45,1
40,208,0,28,88,1
40,428,0,34,82,0
40,104,0,50,67,0
40,188,0,73,45,0
40,260,0,82,35,1
40,572,0,68,50,1
40,168,0,63,55,1
40,74,0,78,42,1
40,320,0,47,72,1
40,88,0,32,84,0
40,292,0,71,46,1
40,112,0,54,64,0
40,144,0,63,56,0
40,124,0,72,46,1
40,208,0,72,46,1
40,54,0,89,31,1
40,334,0,46,72,0
40,118,0,38,79,0
40,276,0,63,55,1
40,42,0,101,20,1
40,140,0,39,80,0
40,144,0,53,67,1
40,58,0,43,77,0
40,80,0,61,59,0
40,442,0,79,38,0
40,152,0,34,84,0
40,398,0,58,63,0
40,318,0,75,42,1
40,144,0,51,68,0
40,834,0,76,43,0
40,110,0,97,24,1
40,108,0,44,71,0
40,426,0,54,66,0
40,60,0,18,99,0
40,46,0,72,41,1
40,320,0,50,65,0
40,100,0,65,55,0
40,182,0,73,47,0
40,476,0,56,64,0
40,288,0,71,46,0
40,60,0,74,44,1
40,140,0,68,50,0
40,170,0,69,50,0
40,170,0,58,58,0
40,108,0,64,55,0
40,304,0,52,66,0
40,598,0,80,37,0
40,104,0,61,55,1
40,150,0,33,86,0
40,278,0,34,84,1
40,462,0,55,63,0
40,118,0,49,71,0
40,162,0,78,39,1
40,402,0,71,49,1
40,98,0,61,58,0
40,96,0,86,35,1
40,106,0,60,60,0
40,76,0,46,74,0
40,244,0,86,33,1
40,56,0,74,42,1
40,208,0,59,61,0
40,96,0,38,80,0
40,42,0,88,31,1
40,66,0,82,35,1
40,322,0,55,63,0
40,88,0,72,46,1
40,74,0,55,64,0
40,330,0,50,65,1
40,304,0,50,70,1
40,92,0,50,69,0
40,118,0,72,44,0
40,138,0,63,55,1
40,248,0,66,50,0
40,70,0,50,70,0
40,106,0,65,51,1
40,184,0,59,59,1
40,136,0,72,46,1
40,148,0,79,40,0
40,204,0,53,63,0
40,428,0,58,58,1
40,824,0,49,70,0
40,100,0,42,77,0
40,48,0,33,85,0
40,146,0,45,76,0
40,364,0,71,47,1
40,106,0,72,45,1
40,656,0,64,53,0
40,108,0,69,51,1
40,168,0,56,64,1
40,118,0,82,38,1
40,144,0,45,74,0
40,100,0,64,53,1
40,120,0,51,65,0
40,314,0,61,56,1
40,930,0,72,46,0
40,72,0,35,84,0
40,90,0,48,71,1
40,52,0,24,93,0
40,114,0,68,49,0
40,184,0,70,48,1
40,192,0,62,55,0
40,128,0,57,59,0
40,138,0,27,90,1
40,64,0,87,33,1
40,52,0,35,84,0
40,56,0,34,84,0
40,166,0,42,78,0
40,426,0,60,58,1
40,164,0,61,56,0
40,94,0,69,50,0
40,88,0,54,60,0
40,156,0,45,74,0
40,352,0,62,56,1
40,60,0,51,67,0
40,72,0,53,67,0
40,242,0,34,85,1
40,60,0,85,34,1
40,332,0,91,28,0
40,110,0,57,62,1
40,174,0,53,65,0
40,248,0,75,42,1
40,182,0,48,69,1
40,350,0,63,53,0
40,120,0,55,62,0
40,202,0,63,54,0
40,332,0,48,69,1
40,126,0,45,75,0
40,214,0,55,61,1
40,54,0,83,36,1
40,518,0,80,38,1
40,82,0,39,79,0
40,242,0,46,73,1
40,120,0,29,87,0
40,68,0,89,29,1
40,296,0,57,58,0
40,208,0,54,61,1
40,32,0,37,80,0
40,328,0,86,33,0
40,150,0,60,57,0
40,248,0,54,63,1
40,106,0,57,62,0
40,194,0,72,48,0
40,212,0,43,74,0
40,290,0,90,30,1
40,298,0,60,57,1
40,118,0,48,71,1
40,58,0,33,85,0
40,114,0,72,48,1
40,196,0,69,50,0
40,142,0,60,59,0
40,80,0,89,30,1
40,134,0,74,44,1
40,644,0,47,71,0
40,56,0,18,103,0
40,44,0,94,24,1
40,132,0,49,66,0
40,50,0,76,41,1
40,36,0,105,13,1
40,168,0,34,83,0
40,116,0,62,57,1
40,156,0,46,73,0
40,156,0,73,47,0
40,190,0,62,57,1
40,270,0,42,76,0
40,68,0,36,83,0
40,86,0,52,63,0
40,100,0,83,37,1
40,86,0,74,47,0
40,90,0,38,81,0
40,234,0,41,79,0
40,126,0,59,58,1
40,110,0,39,78,0
40,230,0,33,85,0
40,128,0,91,28,1
40,754,0,86,33,0
40,304,0,33,87,0
40,348,0,59,58,0
40,162,0,41,77,0
40,184,0,56,59,1
40,60,0,91,27,1
40,160,0,69,49,0
40,138,0,43,75,1
40,64,0,30,88,0
40,42,0,21,100,0
40,58,0,83,34,1
40,72,0,75,43,1
40,46,0,89,29,1
40,300,0,70,46,1
40,84,0,92,26,1
40,294,0,26,92,1
40,92,0,57,59,0
40,240,0,64,53,0
40,292,0,45,72,1
40,614,0,34,84,1
40,78,0,57,61,1
40,156,0,44,71,1
40,140,0,46,71,1
40,104,0,47,71,0
40,130,0,53,64,0
40,84,0,35,84,0
40,54,0,80,38,1
40,220,0,64,53,1
40,112,0,83,32,1
40,350,0,81,39,1
40,230,0,34,84,0
40,270,0,57,61,0
40,190,0,63,53,0
40,168,0,75,43,1
40,98,0,53,66,0
40,244,0,57,57,1
40,396,0,66,50,0
40,160,0,52,65,1
40,178,0,50,65,0
40,58,0,53,63,0
40,120,0,62,55,0
40,116,0,87,29,1
40,184,0,75,43,0
40,196,0,52,67,1
40,224,0,56,64,1
40,52,0,83,38,1
40,130,0,71,47,0
40,210,0,60,58,1
40,248,0,68,50,1
40,438,0,58,57,0
40,290,0,39,80,0
40,176,0,49,72,1
40,276,0,43,74,0
40,48,0,46,72,0
40,108,0,66,49,1
40,92,0,63,57,0
40,458,0,59,58,1
40,264,0,62,54,1
40,72,0,50,67,0
40,124,0,55,62,0
40,46,0,63,53,1
40,170,0,49,68,1
40,82,0,89,30,1
40,80,0,63,54,1
40,120,0,52,63,0
40,84,0,75,43,1
40,80,0,60,58,1
40,78,0,92,27,1
40,48,0,38,83,0
40,74,0,76,43,1
40,106,0,75,42,1
40,102,0,53,63,1
40,136,0,61,60,0
40,638,0,49,69,0
40,142,0,70,45,0
40,308,0,45,72,0
40,42,0,30,90,0
40,166,0,53,63,1
40,178,0,52,69,0
40,240,0,50,68,0
40,56,0,48,68,0
40,88,0,41,77,0
40,118,0,59,61,1
40,164,0,52,68,0
40,52,0,96,22,1
40,48,0,97,21,1
40,108,0,62,55,1
40,104,0,80,39,1
40,60,0,59,57,0
40,188,0,71,46,1
40,290,0,66,54,1
40,66,0,85,34,1
40,84,0,46,72,0
40,162,0,49,69,0
40,122,0,73,45,1
40,102,0,62,54,0
40,82,0,29,88,0
40,302,0,65,51,1
40,192,0,86,33,1
40,92,0,50,69,0
40,96,0,25,96,0
40,432,0,68,49,0
40,50,0,89,30,1
40,132,0,45,74,0
40,88,0,60,57,1
40,700,0,63,54,1
40,90,0,30,89,0
40,338,0,65,54,0
40,196,0,52,67,0
40,128,0,47,73,1
40,58,0,56,64,1
40,354,0,30,87,1
40,270,0,67,51,0
40,576,0,52,63,0
40,434,0,54,66,1
40,32,0,17,102,0
40,152,0,68,51,1
40,102,0,55,62,0
40,382,0,65,54,0
40,150,0,57,61,0
40,114,0,55,63,0
40,90,0,66,52,1
40,764,0,50,68,1
40,60,0,71,46,1
40,280,0,63,57,0
40,232,0,50,67,1
40,142,0,74,46,1
40,194,0,62,57,1
40,356,0,54,63,1
40,54,0,81,36,1
40,298,0,43,75,0
40,144,0,52,65,1
40,334,0,42,76,1
40,142,0,56,62,1
40,116,0,39,78,0
40,304,0,58,60,0
40,320,0,64,53,1
40,70,0,36,81,0
