Deck size,Moves,Variant,Rank1,Rank2,Winner
20,16,1,55,69,0
20,32,1,77,47,1
20,79,1,54,70,1
20,22,1,58,66,1
20,12,1,37,87,0
20,32,1,73,51,1
20,68,1,72,52,0
20,32,1,43,81,0
20,15,1,52,72,0
20,30,1,75,49,1
20,36,1,75,49,1
20,38,1,61,63,0
20,41,1,65,59,0
20,70,1,68,56,1
20,13,1,49,75,0
20,56,1,50,74,1
20,10,1,59,65,0
20,18,1,44,80,0
20,64,1,60,64,0
20,151,1,36,88,1
20,28,1,68,56,0
20,27,1,89,35,1
20,10,1,90,34,1
20,38,1,67,57,1
20,69,1,49,75,1
20,16,1,69,55,0
20,76,1,70,54,1
20,20,1,82,42,1
20,22,1,62,62,0
20,36,1,59,65,1
20,77,1,73,51,0
20,65,1,69,55,0
20,22,1,53,71,0
20,56,1,66,58,0
20,24,1,59,65,1
20,41,1,80,44,1
20,45,1,47,77,0
20,44,1,78,46,1
20,105,1,51,73,0
20,32,1,68,56,1
20,18,1,77,47,0
20,87,1,51,73,0
20,25,1,49,75,1
20,60,1,61,63,1
20,16,1,51,73,0
20,30,1,76,48,1
20,14,1,64,60,1
20,38,1,37,87,0
20,31,1,49,75,1
20,24,1,32,92,0
20,76,1,44,80,0
20,18,1,50,74,0
20,126,1,66,58,0
20,74,1,63,61,1
20,33,1,91,33,0
20,26,1,57,67,1
20,81,1,73,51,0
20,194,1,48,76,1
20,62,1,73,51,0
20,101,1,69,55,1
20,40,1,71,53,1
20,18,1,65,59,0
20,48,1,64,60,0
20,48,1,74,50,1
20,30,1,47,77,1
20,58,1,60,64,1
20,98,1,69,55,1
20,16,1,41,83,0
20,12,1,85,39,1
20,30,1,84,40,1
20,84,1,69,55,0
20,26,1,45,79,0
20,57,1,52,72,0
20,32,1,68,56,0
20,20,1,63,61,0
20,51,1,77,47,0
20,62,1,73,51,1
20,118,1,59,65,1
20,18,1,67,57,1
20,68,1,78,46,1
20,119,1,61,63,0
20,41,1,60,64,0
20,36,1,59,65,0
20,86,1,63,61,1
20,42,1,46,78,0
20,14,1,86,38,1
20,52,1,79,45,0
20,38,1,48,76,0
20,78,1,33,91,1
20,16,1,76,48,1
20,18,1,79,45,1
20,73,1,58,66,1
20,73,1,59,65,1
20,76,1,62,62,0
20,24,1,72,52,0
20,25,1,76,48,0
20,172,1,57,67,0
20,16,1,56,68,0
20,79,1,77,47,1
20,24,1,81,43,1
20,48,1,34,90,0
20,66,1,67,57,0
20,71,1,62,62,0
20,16,1,58,66,0
20,30,1,54,70,1
20,68,1,54,70,0
20,22,1,62,62,1
20,37,1,70,54,0
20,22,1,63,61,1
20,40,1,50,74,1
20,56,1,58,66,0
20,80,1,62,62,1
20,82,1,51,73,1
20,129,1,87,37,0
20,10,1,79,45,1
20,39,1,58,66,0
20,28,1,52,72,0
20,30,1,60,64,0
20,18,1,53,71,0
20,40,1,70,54,0
20,23,1,32,92,0
20,73,1,69,55,1
20,37,1,65,59,0
20,12,1,45,79,0
20,14,1,53,71,0
20,137,1,43,81,1
20,96,1,48,76,0
20,44,1,66,58,1
20,46,1,80,44,1
20,104,1,58,66,0
20,20,1,70,54,1
20,31,1,71,53,1
20,20,1,68,56,0
20,39,1,41,83,1
20,43,1,63,61,1
20,32,1,50,74,0
20,34,1,47,77,0
20,22,1,82,42,1
20,64,1,65,59,0
20,37,1,76,48,1
20,32,1,47,77,0
20,38,1,51,73,0
20,85,1,70,54,1
20,52,1,65,59,0
20,20,1,45,79,1
20,44,1,62,62,0
20,22,1,66,58,1
20,25,1,62,62,0
20,28,1,71,53,1
20,52,1,60,64,1
20,46,1,45,79,0
20,12,1,60,64,0
20,70,1,62,62,0
20,-1,1,57,67,0
20,22,1,63,61,1
20,26,1,58,66,0
20,16,1,60,64,0
20,48,1,70,54,0
20,56,1,65,59,0
20,42,1,52,72,1
20,13,1,76,48,1
20,152,1,64,60,0
20,67,1,66,58,1
20,90,1,75,49,0
20,34,1,63,61,0
20,32,1,69,55,1
20,76,1,61,63,1
20,26,1,65,59,1
20,286,1,67,57,1
20,98,1,67,57,1
20,68,1,72,52,1
20,14,1,74,50,1
20,20,1,54,70,0
20,52,1,68,56,0
20,77,1,42,82,0
20,30,1,64,60,1
20,26,1,77,47,1
20,38,1,43,81,0
20,43,1,86,38,0
20,46,1,45,79,0
20,14,1,48,76,0
20,38,1,50,74,0
20,95,1,50,74,0
20,55,1,49,75,1
20,24,1,59,65,1
20,31,1,60,64,0
20,126,1,64,60,1
20,38,1,50,74,1
20,64,1,60,64,0
20,73,1,69,55,0
20,105,1,67,57,1
20,75,1,61,63,0
20,35,1,83,41,0
20,20,1,88,36,1
20,32,1,47,77,0
20,14,1,44,80,0
20,32,1,70,54,1
20,55,1,42,82,0
20,40,1,65,59,0
20,51,1,68,56,1
20,38,1,44,80,0
20,39,1,81,43,1
20,32,1,72,52,1
20,51,1,52,72,0
20,30,1,56,68,0
20,28,1,65,59,1
20,24,1,67,57,1
20,59,1,70,54,0
20,81,1,68,56,1
20,14,1,75,49,1
20,55,1,52,72,1
20,22,1,59,65,0
20,52,1,76,48,1
20,16,1,54,70,1
20,16,1,55,69,0
20,28,1,60,64,0
20,42,1,69,55,0
20,40,1,62,62,0
20,14,1,42,82,0
20,22,1,57,67,0
20,66,1,57,67,0
20,16,1,37,87,0
20,10,1,55,69,0
20,90,1,54,70,1
20,42,1,63,61,1
20,30,1,67,57,1
20,104,1,59,65,1
20,105,1,69,55,0
20,32,1,56,68,1
20,58,1,62,62,0
20,72,1,69,55,0
20,35,1,46,78,1
20,22,1,66,58,1
20,33,1,47,77,0
20,14,1,26,98,0
20,24,1,48,76,1
20,75,1,53,71,0
20,26,1,65,59,0
20,52,1,44,80,0
20,36,1,61,63,0
20,50,1,66,58,0
20,60,1,48,76,0
20,198,1,76,48,0
20,86,1,54,70,1
20,51,1,59,65,0
20,18,1,46,78,0
20,50,1,60,64,1
20,134,1,40,84,1
20,12,1,30,94,0
20,31,1,86,38,1
20,38,1,69,55,1
20,62,1,67,57,1
20,38,1,62,62,0
20,105,1,52,72,1
20,40,1,79,45,1
20,63,1,48,76,0
20,22,1,62,62,0
20,12,1,91,33,1
20,91,1,54,70,1
20,19,1,45,79,1
20,32,1,49,75,1
20,30,1,83,41,1
20,44,1,54,70,1
20,76,1,56,68,1
20,22,1,70,54,1
20,16,1,86,38,1
20,111,1,51,73,0
20,20,1,56,68,0
20,143,1,46,78,0
20,90,1,70,54,0
20,22,1,77,47,1
20,90,1,67,57,1
20,30,1,57,67,0
20,32,1,42,82,1
20,24,1,69,55,1
20,14,1,50,74,0
20,14,1,89,35,1
20,83,1,83,41,1
20,29,1,62,62,0
20,12,1,49,75,0
20,68,1,63,61,1
20,77,1,57,67,1
20,61,1,48,76,1
20,214,1,65,59,0
20,25,1,68,56,1
20,20,1,41,83,0
20,24,1,59,65,1
20,70,1,48,76,0
20,80,1,63,61,0
20,12,1,79,45,1
20,44,1,68,56,1
20,22,1,56,68,0
20,34,1,56,68,1
20,58,1,45,79,0
20,28,1,74,50,1
20,18,1,63,61,0
20,24,1,39,85,0
20,26,1,79,45,1
20,142,1,66,58,1
20,99,1,82,42,0
20,73,1,61,63,0
20,34,1,62,62,0
20,18,1,81,43,1
20,68,1,67,57,0
20,142,1,48,76,0
20,81,1,62,62,1
20,18,1,81,43,1
20,75,1,59,65,1
20,59,1,70,54,1
20,12,1,83,41,1
20,14,1,77,47,1
20,29,1,62,62,0
20,18,1,59,65,0
20,80,1,27,97,1
20,14,1,36,88,0
20,80,1,61,63,0
20,88,1,65,59,0
20,10,1,26,98,0
20,63,1,50,74,1
20,37,1,69,55,0
20,24,1,72,52,0
20,19,1,49,75,0
20,68,1,75,49,1
20,70,1,52,72,1
20,93,1,51,73,0
20,32,1,52,72,0
20,56,1,74,50,1
20,40,1,79,45,0
20,56,1,68,56,0
20,20,1,68,56,1
20,136,1,68,56,1
20,12,1,47,77,0
20,16,1,77,47,1
20,38,1,80,44,1
20,34,1,46,78,0
20,46,1,60,64,1
20,16,1,42,82,0
20,22,1,78,46,1
20,34,1,63,61,1
20,24,1,66,58,0
20,68,1,69,55,1
20,46,1,61,63,1
20,79,1,75,49,0
20,51,1,78,46,1
20,47,1,59,65,1
20,133,1,84,40,1
20,14,1,33,91,0
20,12,1,37,87,0
20,114,1,54,70,1
20,34,1,73,51,1
20,74,1,59,65,1
20,19,1,79,45,1
20,42,1,50,74,0
20,12,1,61,63,0
20,38,1,62,62,0
20,59,1,43,81,0
20,72,1,50,74,0
20,231,1,48,76,0
20,22,1,47,77,0
20,16,1,36,88,0
20,36,1,72,52,0
20,46,1,54,70,0
20,29,1,77,47,0
20,77,1,62,62,0
20,26,1,55,69,0
20,38,1,74,50,1
20,14,1,86,38,1
20,22,1,48,76,0
20,88,1,63,61,1
20,30,1,47,77,0
20,28,1,73,51,1
20,14,1,68,56,1
20,16,1,32,92,0
20,158,1,61,63,1
20,194,1,52,72,0
20,132,1,53,71,1
20,17,1,81,43,1
20,48,1,58,66,1
20,24,1,66,58,0
20,22,1,34,90,0
20,18,1,70,54,1
20,42,1,51,73,1
20,99,1,55,69,0
20,10,1,54,70,0
20,33,1,66,58,1
20,90,1,36,88,1
20,36,1,60,64,0
20,40,1,62,62,0
20,48,1,59,65,1
20,130,1,41,83,1
20,109,1,70,54,1
20,26,1,47,77,0
20,48,1,60,64,1
20,48,1,69,55,1
20,32,1,46,78,0
20,18,1,53,71,0
20,45,1,76,48,0
20,10,1,22,102,0
20,113,1,71,53,0
20,30,1,63,61,1
20,64,1,58,66,0
20,12,1,72,52,1
20,138,1,77,47,1
20,52,1,67,57,0
20,14,1,62,62,1
20,12,1,69,55,1
20,28,1,77,47,1
20,36,1,68,56,1
20,66,1,52,72,0
20,67,1,60,64,0
20,27,1,54,70,0
20,63,1,59,65,0
20,46,1,56,68,0
20,18,1,81,43,1
20,10,1,47,77,0
20,24,1,87,37,1
20,64,1,59,65,0
20,38,1,54,70,0
20,42,1,47,77,0
20,12,1,81,43,1
20,162,1,56,68,1
20,155,1,58,66,0
20,54,1,59,65,0
20,49,1,51,73,0
20,30,1,63,61,0
20,30,1,65,59,0
20,112,1,49,75,1
20,38,1,62,62,0
20,25,1,48,76,0
20,32,1,75,49,0
20,37,1,53,71,0
20,46,1,33,91,1
20,18,1,83,41,1
20,42,1,57,67,0
20,45,1,64,60,0
20,24,1,69,55,1
20,38,1,49,75,0
20,16,1,71,53,1
20,52,1,66,58,1
20,16,1,88,36,1
20,66,1,70,54,1
20,98,1,59,65,0
20,40,1,55,69,0
20,24,1,66,58,1
20,87,1,62,62,0
20,25,1,48,76,1
20,21,1,62,62,0
20,35,1,69,55,0
20,71,1,44,80,0
20,24,1,58,66,1
20,28,1,52,72,0
20,96,1,51,73,0
20,18,1,47,77,0
20,103,1,61,63,1
20,42,1,51,73,0
20,10,1,62,62,1
20,43,1,64,60,1
20,54,1,55,69,1
20,35,1,66,58,0
20,20,1,74,50,1
20,18,1,62,62,0
20,87,1,80,44,0
20,21,1,86,38,1
20,56,1,59,65,0
20,24,1,61,63,0
20,23,1,67,57,1
20,90,1,59,65,1
20,56,1,55,69,0
20,66,1,58,66,0
20,34,1,61,63,0
20,58,1,54,70,0
20,20,1,65,59,0
20,22,1,71,53,1
20,70,1,40,84,0
20,50,1,69,55,1
20,101,1,47,77,1
20,18,1,52,72,0
20,48,1,58,66,0
20,26,1,54,70,0
20,20,1,76,48,1
20,17,1,51,73,0
20,32,1,68,56,1
20,93,1,83,41,1
20,12,1,41,83,0
20,166,1,44,80,0
20,34,1,58,66,0
20,14,1,79,45,1
20,14,1,62,62,0
20,20,1,39,85,0
20,22,1,64,60,1
20,76,1,61,63,1
20,46,1,62,62,1
20,42,1,55,69,0
20,27,1,73,51,0
20,17,1,75,49,1
20,20,1,77,47,1
20,18,1,56,68,0
20,20,1,67,57,0
20,24,1,46,78,0
20,28,1,53,71,0
20,31,1,57,67,1
20,16,1,37,87,0
20,44,1,76,48,1
20,75,1,62,62,1
20,16,1,56,68,0
20,32,1,67,57,1
20,50,1,53,71,1
20,20,1,60,64,1
20,92,1,82,42,0
20,18,1,52,72,0
20,28,1,51,73,0
20,32,1,67,57,1
20,20,1,50,74,0
20,124,1,58,66,0
20,45,1,65,59,1
20,44,1,49,75,1
20,22,1,52,72,0
20,125,1,77,47,0
20,29,1,64,60,1
20,190,1,63,61,0
20,32,1,77,47,1
20,143,1,45,79,0
20,30,1,60,64,1
20,22,1,63,61,1
20,22,1,45,79,0
20,177,1,70,54,0
20,20,1,61,63,0
20,104,1,55,69,1
20,24,1,47,77,0
20,48,1,54,70,1
20,16,1,43,81,0
20,40,1,54,70,0
20,40,1,64,60,1
20,16,1,52,72,0
20,41,1,76,48,1
20,94,1,50,74,0
20,56,1,69,55,0
20,76,1,75,49,1
20,114,1,52,72,0
20,40,1,51,73,1
20,140,1,93,31,1
20,62,1,70,54,0
20,74,1,60,64,1
20,34,1,76,48,0
20,20,1,77,47,1
20,30,1,54,70,0
20,12,1,41,83,0
20,67,1,78,46,1
20,57,1,73,51,0
20,150,1,47,77,0
20,39,1,31,93,1
20,30,1,41,83,1
20,14,1,77,47,1
20,57,1,73,51,1
20,80,1,51,73,0
20,32,1,73,51,1
20,79,1,55,69,0
20,146,1,69,55,0
20,107,1,49,75,1
20,29,1,40,84,0
20,63,1,72,52,1
20,28,1,60,64,1
20,14,1,61,63,0
20,36,1,38,86,0
20,16,1,92,32,1
20,20,1,70,54,1
20,108,1,61,63,0
20,32,1,73,51,0
20,13,1,53,71,0
20,34,1,74,50,1
20,55,1,53,71,1
20,54,1,63,61,1
20,26,1,82,42,0
20,31,1,64,60,0
20,26,1,48,76,0
20,20,1,63,61,1
20,52,1,61,63,1
20,88,1,52,72,1
20,129,1,68,56,1
20,55,1,52,72,0
20,14,1,77,47,1
20,52,1,70,54,1
20,13,1,83,41,1
20,40,1,73,51,0
20,36,1,86,38,1
20,96,1,64,60,1
20,12,1,28,96,0
20,18,1,77,47,1
20,39,1,78,46,0
20,10,1,35,89,0
20,77,1,50,74,0
20,22,1,53,71,0
20,23,1,67,57,0
20,103,1,64,60,1
20,41,1,79,45,1
20,30,1,58,66,1
20,46,1,59,65,1
20,134,1,76,48,0
20,73,1,51,73,1
20,33,1,56,68,0
20,48,1,69,55,1
20,28,1,60,64,1
20,104,1,54,70,1
20,26,1,51,73,0
20,20,1,65,59,1
20,22,1,79,45,1
20,20,1,55,69,1
20,18,1,62,62,1
20,40,1,80,44,1
20,78,1,54,70,0
20,24,1,77,47,1
20,77,1,81,43,0
20,24,1,58,66,0
20,43,1,50,74,0
20,20,1,69,55,1
20,22,1,42,82,0
20,42,1,50,74,0
20,133,1,41,83,0
20,16,1,58,66,1
20,46,1,63,61,1
20,13,1,68,56,1
20,12,1,57,67,0
20,132,1,72,52,1
20,58,1,60,64,1
20,18,1,51,73,0
20,249,1,52,72,1
20,26,1,71,53,1
20,82,1,73,51,0
20,96,1,57,67,1
20,38,1,55,69,0
20,22,1,56,68,1
20,43,1,62,62,1
20,18,1,48,76,0
20,18,1,81,43,1
20,108,1,50,74,1
20,82,1,73,51,0
20,14,1,48,76,0
20,172,1,64,60,0
20,32,1,55,69,0
20,44,1,55,69,0
20,24,1,71,53,1
20,20,1,64,60,1
20,32,1,69,55,0
20,77,1,72,52,0
20,100,1,74,50,1
20,12,1,48,76,0
20,32,1,60,64,1
20,27,1,50,74,0
20,125,1,66,58,1
20,45,1,58,66,1
20,24,1,57,67,1
20,62,1,74,50,1
20,32,1,67,57,0
20,39,1,47,77,0
20,61,1,48,76,0
20,41,1,61,63,1
20,48,1,64,60,0
20,16,1,68,56,1
20,27,1,70,54,1
20,137,1,56,68,0
20,22,1,48,76,0
20,41,1,75,49,1
20,22,1,67,57,1
20,41,1,66,58,1
20,12,1,41,83,0
20,16,1,68,56,1
20,180,1,59,65,0
20,20,1,53,71,0
20,30,1,59,65,0
20,47,1,53,71,1
20,69,1,48,76,0
20,14,1,78,46,1
20,50,1,59,65,0
20,242,1,78,46,0
20,26,1,56,68,1
20,22,1,67,57,1
20,78,1,67,57,0
20,49,1,59,65,1
20,62,1,62,62,0
20,31,1,50,74,1
20,22,1,53,71,0
20,73,1,74,50,1
20,110,1,86,38,0
20,16,1,54,70,0
20,31,1,59,65,1
20,85,1,57,67,1
20,105,1,76,48,1
20,104,1,49,75,0
20,50,1,48,76,0
20,18,1,65,59,1
20,70,1,62,62,0
20,22,1,50,74,0
20,107,1,62,62,0
20,35,1,73,51,1
20,12,1,70,54,1
20,34,1,63,61,0
20,68,1,58,66,0
20,40,1,49,75,0
20,18,1,51,73,0
20,72,1,61,63,0
20,31,1,72,52,0
20,24,1,62,62,0
20,16,1,80,44,1
20,48,1,70,54,0
20,40,1,54,70,0
20,22,1,68,56,1
20,20,1,70,54,1
20,21,1,66,58,1
20,22,1,61,63,0
20,42,1,65,59,0
20,26,1,69,55,1
20,40,1,54,70,0
20,18,1,45,79,0
20,33,1,84,40,1
20,12,1,88,36,1
20,10,1,89,35,1
20,60,1,65,59,1
20,28,1,77,47,1
20,38,1,59,65,0
20,46,1,58,66,0
20,40,1,61,63,0
20,20,1,58,66,0
20,101,1,42,82,0
20,68,1,86,38,1
20,66,1,55,69,1
20,26,1,57,67,0
20,22,1,65,59,0
20,44,1,62,62,0
20,22,1,59,65,0
20,28,1,54,70,0
20,116,1,57,67,1
20,83,1,70,54,1
20,22,1,48,76,0
20,42,1,56,68,0
20,22,1,69,55,1
20,18,1,37,87,0
20,38,1,53,71,0
20,22,1,54,70,0
20,39,1,84,40,0
20,17,1,65,59,1
20,134,1,54,70,1
20,14,1,52,72,0
20,46,1,76,48,1
20,21,1,40,84,0
20,32,1,66,58,0
20,40,1,59,65,0
20,20,1,58,66,0
20,14,1,58,66,1
20,62,1,54,70,0
20,62,1,69,55,0
20,57,1,66,58,1
20,166,1,41,83,1
20,31,1,69,55,1
20,140,1,66,58,1
20,18,1,61,63,1
20,20,1,58,66,0
20,26,1,50,74,0
20,18,1,41,83,0
20,20,1,45,79,0
20,58,1,42,82,0
20,199,1,64,60,0
20,28,1,70,54,1
20,25,1,70,54,0
20,60,1,66,58,1
20,82,1,39,85,0
20,22,1,36,88,0
20,36,1,76,48,1
20,32,1,48,76,0
20,148,1,52,72,0
20,56,1,74,50,0
20,18,1,45,79,0
20,125,1,71,53,1
20,47,1,80,44,0
20,14,1,84,40,1
20,38,1,96,28,1
20,32,1,80,44,1
20,16,1,70,54,1
20,36,1,49,75,1
20,83,1,66,58,1
20,12,1,70,54,1
20,92,1,55,69,0
20,87,1,34,90,0
20,16,1,48,76,0
20,22,1,57,67,0
20,36,1,70,54,1
20,56,1,62,62,1
20,105,1,82,42,0
20,34,1,62,62,0
20,54,1,58,66,0
20,33,1,67,57,1
20,41,1,50,74,1
20,52,1,60,64,0
20,36,1,52,72,1
20,50,1,53,71,0
20,82,1,68,56,0
20,12,1,39,85,0
20,101,1,48,76,1
20,48,1,76,48,0
20,52,1,62,62,0
20,25,1,31,93,0
20,20,1,54,70,0
20,13,1,57,67,1
20,38,1,60,64,1
20,98,1,52,72,1
20,36,1,54,70,0
20,24,1,56,68,0
20,48,1,83,41,1
20,16,1,47,77,0
20,20,1,57,67,0
20,30,1,62,62,1
20,88,1,72,52,0
20,51,1,69,55,1
20,171,1,50,74,0
20,39,1,81,43,0
20,30,1,59,65,0
20,139,1,53,71,0
20,60,1,62,62,0
20,22,1,48,76,0
20,18,1,50,74,0
20,73,1,60,64,1
20,24,1,59,65,1
20,91,1,70,54,0
20,78,1,84,40,1
20,24,1,41,83,0
20,42,1,61,63,0
20,32,1,61,63,1
20,25,1,83,41,1
20,24,1,58,66,0
20,104,1,52,72,1
20,62,1,48,76,0
20,15,1,55,69,0
20,101,1,57,67,1
20,45,1,80,44,1
20,58,1,73,51,0
20,14,1,82,42,1
20,57,1,58,66,1
20,70,1,54,70,0
20,74,1,47,77,1
20,64,1,74,50,1
20,47,1,59,65,1
20,18,1,91,33,1
20,14,1,54,70,0
20,58,1,72,52,1
20,28,1,69,55,0
20,88,1,71,53,0
20,192,1,44,80,0
20,135,1,67,57,0
20,102,1,58,66,0
20,21,1,36,88,0
20,45,1,56,68,1
20,22,1,72,52,1
20,90,1,60,64,1
20,32,1,73,51,1
20,228,1,55,69,1
20,59,1,73,51,0
20,61,1,50,74,0
20,73,1,81,43,0
20,40,1,74,50,1
20,73,1,75,49,1
20,50,1,66,58,0
20,34,1,64,60,1
20,10,1,66,58,1
20,53,1,54,70,1
20,56,1,80,44,0
20,32,1,52,72,0
20,14,1,74,50,1
20,21,1,68,56,1
20,156,1,61,63,1
20,34,1,67,57,0
20,124,1,56,68,0
20,91,1,50,74,1
20,52,1,67,57,0
20,14,1,57,67,0
20,22,1,84,40,1
20,56,1,56,68,0
20,62,1,63,61,1
20,103,1,59,65,1
20,22,1,62,62,1
20,26,1,57,67,0
20,24,1,91,33,1
20,47,1,56,68,1
20,49,1,51,73,0
20,172,1,56,68,0
20,43,1,55,69,1
20,16,1,36,88,0
20,69,1,68,56,0
20,36,1,55,69,1
20,39,1,70,54,1
24,81,1,54,70,0
24,130,1,51,73,0
24,112,1,48,76,0
24,28,1,38,86,0
24,36,1,70,54,1
24,28,1,58,66,0
24,224,1,78,46,1
24,27,1,44,80,0
24,98,1,69,55,0
24,29,1,71,53,1
24,84,1,77,47,0
24,54,1,63,61,1
24,81,1,49,75,0
24,60,1,76,48,0
24,15,1,65,59,0
24,57,1,58,66,0
24,50,1,40,84,0
24,52,1,37,87,0
24,58,1,64,60,1
24,83,1,44,80,0
24,48,1,57,67,0
24,17,1,42,82,0
24,118,1,59,65,0
24,98,1,45,79,1
24,28,1,30,94,0
24,31,1,60,64,0
24,161,1,60,64,0
24,76,1,52,72,1
24,22,1,55,69,0
24,129,1,41,83,0
24,157,1,62,62,1
24,126,1,53,71,0
24,75,1,73,51,1
24,64,1,66,58,1
24,92,1,23,101,0
24,72,1,65,59,0
24,50,1,69,55,0
24,110,1,65,59,0
24,30,1,49,75,0
24,86,1,77,47,1
24,27,1,82,42,1
24,120,1,69,55,0
24,72,1,65,59,0
24,46,1,54,70,0
24,239,1,75,49,0
24,162,1,55,69,1
24,148,1,41,83,1
24,27,1,78,46,1
24,171,1,67,57,1
24,71,1,82,42,1
24,122,1,70,54,1
24,140,1,71,53,1
24,136,1,56,68,0
24,90,1,77,47,1
24,24,1,84,40,1
24,48,1,90,34,0
24,66,1,56,68,1
24,23,1,70,54,1
24,19,1,72,52,1
24,58,1,51,73,0
24,121,1,67,57,0
24,84,1,65,59,0
24,57,1,59,65,0
24,68,1,73,51,0
24,150,1,55,69,0
24,52,1,42,82,1
24,100,1,64,60,1
24,52,1,75,49,0
24,18,1,64,60,0
24,28,1,54,70,0
24,65,1,76,48,0
24,24,1,36,88,0
24,24,1,44,80,0
24,36,1,76,48,1
24,139,1,72,52,1
24,47,1,50,74,1
24,36,1,70,54,0
24,182,1,66,58,0
24,129,1,69,55,0
24,163,1,48,76,1
24,38,1,84,40,1
24,107,1,60,64,1
24,32,1,72,52,0
24,34,1,54,70,0
24,92,1,59,65,0
24,80,1,50,74,1
24,148,1,42,82,0
24,16,1,73,51,1
24,187,1,73,51,1
24,20,1,62,62,1
24,56,1,44,80,0
24,68,1,69,55,1
24,59,1,40,84,1
24,132,1,47,77,0
24,28,1,63,61,0
24,66,1,52,72,0
24,76,1,59,65,1
24,38,1,73,51,1
24,107,1,91,33,0
24,44,1,69,55,1
24,14,1,78,46,1
24,30,1,50,74,0
24,58,1,58,66,0
24,34,1,62,62,1
24,22,1,74,50,1
24,20,1,56,68,0
24,87,1,53,71,0
24,51,1,78,46,0
24,16,1,44,80,0
24,40,1,80,44,1
24,34,1,61,63,1
24,101,1,60,64,1
24,19,1,58,66,1
24,366,1,43,81,0
24,36,1,53,71,0
24,38,1,48,76,1
24,161,1,58,66,1
24,40,1,79,45,1
24,30,1,54,70,0
24,40,1,51,73,0
24,110,1,70,54,1
24,70,1,80,44,1
24,36,1,79,45,1
24,94,1,61,63,0
24,131,1,80,44,0
24,100,1,78,46,1
24,166,1,50,74,0
24,105,1,54,70,0
24,22,1,35,89,0
24,96,1,55,69,1
24,56,1,64,60,1
24,126,1,74,50,0
24,40,1,43,81,0
24,38,1,53,71,0
24,30,1,78,46,1
24,40,1,74,50,1
24,103,1,66,58,0
24,20,1,89,35,1
24,28,1,57,67,0
24,249,1,61,63,0
24,120,1,70,54,1
24,53,1,60,64,0
24,58,1,80,44,1
24,102,1,76,48,0
24,26,1,91,33,1
24,72,1,50,74,1
24,178,1,81,43,1
24,118,1,65,59,0
24,77,1,45,79,0
24,27,1,70,54,1
24,222,1,70,54,0
24,95,1,63,61,1
24,20,1,71,53,1
24,24,1,47,77,0
24,16,1,42,82,0
24,202,1,59,65,1
24,81,1,60,64,1
24,109,1,59,65,1
24,64,1,69,55,1
24,26,1,70,54,0
24,58,1,78,46,0
24,16,1,80,44,1
24,18,1,31,93,0
24,48,1,63,61,0
24,42,1,69,55,0
24,52,1,47,77,1
24,24,1,78,46,1
24,61,1,59,65,0
24,72,1,65,59,1
24,54,1,51,73,0
24,42,1,91,33,1
24,62,1,48,76,0
24,149,1,62,62,1
24,140,1,63,61,1
24,89,1,58,66,1
24,66,1,77,47,0
24,87,1,58,66,1
24,29,1,94,30,1
24,448,1,50,74,0
24,26,1,82,42,1
24,22,1,68,56,1
24,62,1,55,69,0
24,26,1,72,52,1
24,154,1,62,62,0
24,108,1,62,62,1
24,16,1,96,28,1
24,26,1,68,56,1
24,38,1,73,51,1
24,16,1,40,84,0
24,72,1,68,56,1
24,52,1,59,65,0
24,78,1,74,50,1
24,22,1,85,39,1
24,57,1,78,46,0
24,66,1,68,56,0
24,171,1,49,75,0
24,97,1,61,63,1
24,62,1,59,65,1
24,30,1,74,50,1
24,34,1,69,55,1
24,100,1,72,52,1
24,162,1,76,48,0
24,32,1,39,85,0
24,52,1,67,57,1
24,20,1,87,37,1
24,22,1,58,66,1
24,105,1,54,70,1
24,46,1,62,62,1
24,92,1,79,45,0
24,36,1,66,58,0
24,18,1,87,37,1
24,159,1,65,59,0
24,48,1,55,69,0
24,66,1,50,74,0
24,52,1,68,56,1
24,34,1,60,64,1
24,185,1,66,58,1
24,24,1,34,90,0
24,121,1,60,64,1
24,116,1,61,63,0
24,52,1,49,75,0
24,112,1,60,64,1
24,32,1,76,48,1
24,52,1,57,67,1
24,20,1,68,56,1
24,63,1,69,55,1
24,54,1,55,69,0
24,26,1,66,58,0
24,36,1,60,64,1
24,54,1,73,51,1
24,56,1,88,36,1
24,44,1,68,56,1
24,152,1,65,59,0
24,22,1,31,93,0
24,44,1,79,45,0
24,29,1,51,73,1
24,18,1,83,41,1
24,58,1,51,73,0
24,34,1,66,58,1
24,28,1,32,92,0
24,88,1,76,48,1
24,141,1,63,61,0
24,157,1,63,61,1
24,72,1,68,56,1
24,111,1,74,50,0
24,102,1,86,38,0
24,152,1,52,72,0
24,86,1,60,64,1
24,113,1,78,46,0
24,32,1,49,75,0
24,34,1,71,53,1
24,64,1,58,66,0
24,21,1,84,40,1
24,42,1,71,53,1
24,23,1,45,79,0
24,62,1,48,76,0
24,14,1,92,32,1
24,129,1,70,54,0
24,76,1,59,65,0
24,22,1,58,66,1
24,43,1,44,80,0
24,56,1,61,63,0
24,24,1,54,70,0
24,94,1,76,48,0
24,20,1,72,52,1
24,138,1,50,74,1
24,257,1,72,52,1
24,52,1,77,47,1
24,246,1,54,70,0
24,42,1,74,50,1
24,105,1,55,69,0
24,20,1,59,65,0
24,21,1,36,88,0
24,52,1,52,72,0
24,16,1,42,82,0
24,66,1,54,70,1
