Deck size,Moves,Player1Strategy,Player2Strategy,Winner
52,1126,0,2,0
52,510,0,2,0
52,167,0,2,1
52,482,0,2,0
52,1191,0,2,1
52,194,0,2,0
52,250,0,2,0
52,1809,0,2,1
52,844,0,2,0
52,361,0,2,1
52,783,0,2,1
52,1474,0,2,0
52,75,0,2,1
52,823,0,2,1
52,595,0,2,1
52,554,0,2,0
52,489,0,2,1
52,2066,0,2,0
52,210,0,2,0
52,345,0,2,1
52,206,0,2,0
52,502,0,2,0
52,211,0,2,1
52,636,0,2,0
52,163,0,2,1
52,1236,0,2,1
52,82,0,2,1
52,1967,0,2,1
52,379,0,2,1
52,217,0,2,1
52,580,0,2,0
52,895,0,2,1
52,401,0,2,1
52,155,0,2,1
52,403,0,2,1
52,379,0,2,1
52,310,0,2,1
52,123,0,2,1
52,272,0,2,0
52,125,0,2,1
52,174,0,2,0
52,382,0,2,0
52,341,0,2,1
52,209,0,2,1
52,109,0,2,1
52,187,0,2,1
52,872,0,2,0
52,920,0,2,0
52,721,0,2,1
52,220,0,2,0
52,115,0,2,1
52,542,0,2,0
52,735,0,2,1
52,224,0,2,0
52,594,0,2,0
52,252,0,2,0
52,269,0,2,1
52,1427,0,2,1
52,557,0,2,1
52,305,0,2,1
52,342,0,2,0
52,247,0,2,1
52,202,0,2,0
52,630,0,2,0
52,1314,0,2,0
52,127,0,2,1
52,127,0,2,1
52,462,0,2,1
52,147,0,2,1
52,442,0,2,0
52,1383,0,2,1
52,96,0,2,0
52,1525,0,2,1
52,822,0,2,0
52,626,0,2,0
52,701,0,2,1
52,260,0,2,0
52,290,0,2,0
52,145,0,2,1
52,328,0,2,0
52,495,0,2,1
52,902,0,2,0
52,98,0,2,0
52,739,0,2,1
52,286,0,2,0
52,52,0,2,0
52,296,0,2,0
52,219,0,2,1
52,247,0,2,1
52,480,0,2,0
52,123,0,2,1
52,1598,0,2,0
52,1900,0,2,0
52,517,0,2,1
52,486,0,2,0
52,497,0,2,1
52,1625,0,2,1
52,202,0,2,1
52,608,0,2,1
52,440,0,2,0
52,607,0,2,1
52,1083,0,2,1
52,473,0,2,1
52,1132,0,2,0
52,237,0,2,1
52,697,0,2,1
52,649,0,2,1
52,225,0,2,1
52,477,0,2,1
52,386,0,2,0
52,2085,0,2,1
52,261,0,2,1
52,1689,0,2,1
52,427,0,2,1
52,230,0,2,0
52,275,0,2,1
52,719,0,2,1
52,481,0,2,1
52,100,0,2,0
52,334,0,2,0
52,209,0,2,1
52,89,0,2,1
52,326,0,2,0
52,335,0,2,1
52,243,0,2,1
52,243,0,2,1
52,152,0,2,0
52,364,0,2,0
52,554,0,2,0
52,792,0,2,0
52,484,0,2,0
52,329,0,2,1
52,447,0,2,1
52,439,0,2,1
52,145,0,2,1
52,535,0,2,1
52,491,0,2,1
52,191,0,2,1
52,1176,0,2,0
52,497,0,2,1
52,1141,0,2,1
52,867,0,2,1
52,149,0,2,1
52,216,0,2,0
52,2319,0,2,0
52,326,0,2,0
52,340,0,2,0
52,208,0,2,0
52,296,0,2,0
52,249,0,2,1
52,1083,0,2,1
52,342,0,2,0
52,385,0,2,1
52,258,0,2,1
52,953,0,2,1
52,282,0,2,0
52,266,0,2,0
52,186,0,2,0
52,519,0,2,1
52,311,0,2,1
52,53,0,2,1
52,232,0,2,0
52,792,0,2,0
52,172,0,2,0
52,291,0,2,1
52,151,0,2,1
52,268,0,2,0
52,1255,0,2,1
52,196,0,2,1
52,225,0,2,1
52,266,0,2,0
52,826,0,2,0
52,239,0,2,1
52,950,0,2,0
52,185,0,2,1
52,321,0,2,1
52,286,0,2,0
52,415,0,2,1
52,186,0,2,1
52,646,0,2,0
52,243,0,2,1
52,895,0,2,1
52,450,0,2,0
52,323,0,2,0
52,1872,0,2,0
52,170,0,2,0
52,943,0,2,1
52,245,0,2,1
52,270,0,2,0
52,401,0,2,1
52,1471,0,2,1
52,352,0,2,0
52,89,0,2,1
52,63,0,2,1
52,248,0,2,0
52,976,0,2,0
52,277,0,2,1
52,1415,0,2,1
52,1402,0,2,0
52,1345,0,2,1
52,564,0,2,0
52,779,0,2,1
52,690,0,2,0
52,611,0,2,1
52,867,0,2,1
52,105,0,2,1
52,979,0,2,1
52,180,0,2,0
52,1662,0,2,0
52,229,0,2,1
52,111,0,2,1
52,234,0,2,0
52,482,0,2,0
52,1517,0,2,1
52,624,0,2,0
52,386,0,2,0
52,686,0,2,0
52,737,0,2,1
52,482,0,2,0
52,351,0,2,1
52,590,0,2,0
52,719,0,2,1
52,687,0,2,1
52,1416,0,2,0
52,264,0,2,0
52,764,0,2,0
52,511,0,2,1
52,361,0,2,1
52,1785,0,2,1
52,851,0,2,1
52,283,0,2,1
52,1409,0,2,1
52,431,0,2,1
52,506,0,2,0
52,453,0,2,1
52,975,0,2,1
52,873,0,2,1
52,743,0,2,1
52,402,0,2,0
52,320,0,2,0
52,346,0,2,0
52,639,0,2,1
52,631,0,2,1
52,312,0,2,0
52,1229,0,2,1
52,585,0,2,1
52,215,0,2,0
52,365,0,2,1
52,334,0,2,0
52,227,0,2,1
52,841,0,2,1
52,957,0,2,1
52,1510,0,2,0
52,313,0,2,1
52,1434,0,2,0
52,175,0,2,1
52,504,0,2,1
52,532,0,2,0
52,173,0,2,1
52,642,0,2,0
52,1002,0,2,0
52,250,0,2,0
52,177,0,2,1
52,976,0,2,0
52,857,0,2,1
52,882,0,2,0
52,270,0,2,0
52,1096,0,2,0
52,333,0,2,1
52,189,0,2,1
52,56,0,2,1
52,127,0,2,1
52,905,0,2,1
52,327,0,2,1
52,149,0,2,1
52,501,0,2,1
52,778,0,2,0
52,293,0,2,0
52,319,0,2,1
52,331,0,2,1
52,208,0,2,0
52,890,0,2,0
52,169,0,2,1
52,471,0,2,1
52,221,0,2,1
52,365,0,2,1
52,429,0,2,1
52,311,0,2,1
52,544,0,2,0
52,163,0,2,1
52,612,0,2,0
52,401,0,2,1
52,61,0,2,1
52,1151,0,2,1
52,69,0,2,1
52,138,0,2,0
52,1886,0,2,0
52,183,0,2,1
52,116,0,2,1
52,466,0,2,1
52,220,0,2,0
52,237,0,2,1
52,129,0,2,1
52,273,0,2,1
52,692,0,2,0
52,447,0,2,1
52,247,0,2,1
52,203,0,2,1
52,534,0,2,0
52,1046,0,2,0
52,689,0,2,1
52,508,0,2,0
52,436,0,2,0
52,376,0,2,0
52,501,0,2,1
52,124,0,2,0
52,1217,0,2,1
52,666,0,2,0
52,322,0,2,0
52,508,0,2,0
52,249,0,2,1
52,384,0,2,0
52,1286,0,2,0
52,1297,0,2,1
52,131,0,2,1
52,797,0,2,1
52,115,0,2,1
52,419,0,2,1
52,582,0,2,0
52,390,0,2,0
52,594,0,2,0
52,375,0,2,1
52,295,0,2,1
52,2560,0,2,0
52,1150,0,2,0
52,438,0,2,0
52,547,0,2,1
52,246,0,2,0
52,400,0,2,0
52,605,0,2,1
52,391,0,2,1
52,257,0,2,1
52,530,0,2,0
52,238,0,2,0
52,236,0,2,0
52,993,0,2,1
52,633,0,2,1
52,363,0,2,1
52,51,0,2,1
52,108,0,2,0
52,508,0,2,0
52,625,0,2,1
52,539,0,2,1
52,873,0,2,1
52,570,0,2,0
52,413,0,2,1
52,641,0,2,1
52,243,0,2,1
52,504,0,2,0
52,190,0,2,0
52,610,0,2,0
52,1130,0,2,0
52,277,0,2,1
52,123,0,2,1
52,244,0,2,0
52,208,0,2,0
52,483,0,2,1
52,81,0,2,1
52,355,0,2,1
52,859,0,2,1
52,626,0,2,0
52,1488,0,2,0
52,1281,0,2,1
52,270,0,2,0
52,255,0,2,1
52,734,0,2,0
52,297,0,2,1
52,514,0,2,0
52,209,0,2,1
52,425,0,2,1
52,169,0,2,1
52,880,0,2,0
52,127,0,2,1
52,214,0,2,0
52,1364,0,2,0
52,188,0,2,0
52,888,0,2,0
52,185,0,2,1
52,863,0,2,0
52,322,0,2,0
52,113,0,2,1
52,702,0,2,0
52,309,0,2,1
52,735,0,2,1
52,385,0,2,1
52,767,0,2,1
52,132,0,2,0
52,270,0,2,0
52,315,0,2,1
52,692,0,2,0
52,227,0,2,1
52,1083,0,2,1
52,994,0,2,0
52,142,0,2,0
52,434,0,2,0
52,106,0,2,0
52,281,0,2,1
52,384,0,2,0
52,395,0,2,1
52,88,0,2,0
52,686,0,2,0
52,176,0,2,0
52,163,0,2,1
52,200,0,2,0
52,275,0,2,1
52,198,0,2,0
52,946,0,2,0
52,215,0,2,1
52,445,0,2,1
52,591,0,2,1
52,107,0,2,1
52,378,0,2,0
52,214,0,2,0
52,724,0,2,0
52,1739,0,2,1
52,298,0,2,1
52,384,0,2,0
52,261,0,2,1
52,121,0,2,1
52,364,0,2,0
52,495,0,2,1
52,205,0,2,1
52,161,0,2,1
52,817,0,2,1
52,518,0,2,0
52,278,0,2,0
52,302,0,2,0
52,132,0,2,0
52,386,0,2,0
52,273,0,2,1
52,123,0,2,1
52,764,0,2,1
52,1304,0,2,0
52,618,0,2,0
52,739,0,2,1
52,616,0,2,1
52,141,0,2,1
52,555,0,2,1
52,724,0,2,1
52,466,0,2,0
52,997,0,2,1
52,116,0,2,0
52,523,0,2,1
52,499,0,2,1
52,650,0,2,0
52,121,0,2,1
52,488,0,2,0
52,880,0,2,0
52,791,0,2,1
52,534,0,2,0
52,997,0,2,1
52,575,0,2,1
52,513,0,2,1
52,183,0,2,1
52,419,0,2,1
52,309,0,2,1
52,428,0,2,1
52,232,0,2,1
52,162,0,2,0
52,370,0,2,0
52,986,0,2,0
52,456,0,2,0
52,297,0,2,1
52,284,0,2,1
52,173,0,2,1
52,274,0,2,0
52,285,0,2,1
52,186,0,2,0
52,657,0,2,1
52,864,0,2,0
52,123,0,2,1
52,933,0,2,1
52,126,0,2,0
52,863,0,2,1
52,777,0,2,1
52,659,0,2,1
52,778,0,2,0
52,925,0,2,1
52,794,0,2,0
52,732,0,2,0
52,204,0,2,0
52,440,0,2,0
52,507,0,2,1
52,714,0,2,0
52,656,0,2,0
52,122,0,2,0
52,166,0,2,0
52,551,0,2,1
52,860,0,2,0
52,661,0,2,1
52,505,0,2,1
52,258,0,2,1
52,323,0,2,1
52,103,0,2,1
52,171,0,2,1
52,536,0,2,0
52,849,0,2,1
52,181,0,2,1
52,579,0,2,1
52,309,0,2,1
52,425,0,2,0
52,1314,0,2,0
52,167,0,2,1
52,1212,0,2,0
52,97,0,2,1
52,1215,0,2,1
52,298,0,2,0
52,501,0,2,1
52,614,0,2,0
52,343,0,2,1
52,414,0,2,0
52,370,0,2,0
52,131,0,2,1
52,185,0,2,1
52,329,0,2,1
52,2175,0,2,1
52,756,0,2,0
52,608,0,2,0
52,518,0,2,0
52,388,0,2,0
52,717,0,2,1
52,384,0,2,0
52,117,0,2,1
52,148,0,2,0
52,243,0,2,1
52,213,0,2,1
52,337,0,2,1
52,411,0,2,1
52,780,0,2,0
52,404,0,2,0
52,165,0,2,1
52,377,0,2,1
52,264,0,2,0
52,664,0,2,0
52,110,0,2,0
52,758,0,2,0
52,217,0,2,1
52,2748,0,2,0
52,295,0,2,1
52,1087,0,2,1
52,91,0,2,1
52,1510,0,2,0
52,434,0,2,0
52,630,0,2,0
52,556,0,2,0
52,94,0,2,0
52,624,0,2,0
52,301,0,2,1
52,282,0,2,0
52,493,0,2,1
52,459,0,2,1
52,489,0,2,1
52,895,0,2,0
52,251,0,2,1
52,400,0,2,0
52,101,0,2,1
52,510,0,2,0
52,158,0,2,0
52,145,0,2,1
52,336,0,2,1
52,1222,0,2,0
52,580,0,2,0
52,775,0,2,1
52,897,0,2,1
52,588,0,2,0
52,447,0,2,1
52,309,0,2,1
52,226,0,2,0
52,345,0,2,1
52,471,0,2,1
52,419,0,2,1
52,107,0,2,1
52,392,0,2,0
52,441,0,2,1
52,456,0,2,1
52,348,0,2,0
52,570,0,2,0
52,346,0,2,0
52,245,0,2,1
52,355,0,2,1
52,263,0,2,1
52,640,0,2,0
52,122,0,2,0
52,627,0,2,1
52,247,0,2,1
52,172,0,2,0
52,153,0,2,1
52,472,0,2,0
52,232,0,2,0
52,301,0,2,1
52,1082,0,2,0
52,128,0,2,0
52,2475,0,2,1
52,688,0,2,0
52,498,0,2,0
52,170,0,2,0
52,397,0,2,1
52,613,0,2,1
52,131,0,2,1
52,421,0,2,1
52,268,0,2,0
52,92,0,2,0
52,201,0,2,1
52,788,0,2,0
52,960,0,2,0
52,193,0,2,1
52,230,0,2,0
52,52,0,2,0
52,1947,0,2,1
52,357,0,2,1
52,771,0,2,1
52,916,0,2,0
52,147,0,2,1
52,974,0,2,0
52,2151,0,2,1
52,859,0,2,1
52,201,0,2,1
52,703,0,2,1
52,634,0,2,1
52,312,0,2,0
52,93,0,2,1
52,533,0,2,1
52,311,0,2,1
52,795,0,2,1
52,404,0,2,0
52,136,0,2,0
52,201,0,2,1
52,57,0,2,1
52,731,0,2,1
52,524,0,2,0
52,688,0,2,0
52,187,0,2,1
52,3337,0,2,0
52,1448,0,2,0
52,362,0,2,0
52,221,0,2,1
52,498,0,2,0
52,197,0,2,1
52,441,0,2,1
52,544,0,2,0
52,803,0,2,1
52,117,0,2,1
52,193,0,2,1
52,153,0,2,1
52,139,0,2,1
52,251,0,2,1
52,186,0,2,0
52,587,0,2,1
52,310,0,2,0
